,race,count_s,count_hotkey50,count_hotkey40,count_hotkey52,count_hotkey42,count_hotkey10,count_hotkey12,count_hotkey20,count_hotkey22,count_hotkey30,count_hotkey60,count_hotkey62,count_hotkey32,count_Base,count_hotkey70,count_hotkey72,count_hotkey00,count_hotkey90,count_hotkey80,count_SingleMineral,count_hotkey02,count_hotkey82,count_hotkey92,count_hotkey91,count_hotkey01,count_hotkey41,count_hotkey21,count_hotkey71,count_hotkey81,count_hotkey61,count_hotkey11,count_hotkey51,count_hotkey31,first_time_s,first_time_hotkey50,first_time_hotkey40,first_time_hotkey52,first_time_hotkey42,first_time_hotkey10,first_time_hotkey12,first_time_hotkey20,first_time_hotkey22,first_time_hotkey30,first_time_hotkey60,first_time_hotkey62,first_time_hotkey32,first_time_Base,first_time_hotkey70,first_time_hotkey72,first_time_hotkey00,first_time_hotkey90,first_time_hotkey80,first_time_SingleMineral,first_time_hotkey02,first_time_hotkey82,first_time_hotkey92,first_time_hotkey91,first_time_hotkey01,first_time_hotkey41,first_time_hotkey21,first_time_hotkey71,first_time_hotkey81,first_time_hotkey61,first_time_hotkey11,first_time_hotkey51,first_time_hotkey31,relative_line_position,avg_micro_apm,max_ap5s
1868,0,36,0,3,4,3,16,19,144,5,3,96,13,0,73,4,0,48,1,2,185,1,0,14,2,0,1,1,0,0,1,0,16,513,0,7000,135,759,345,335,385,340,40,455,55,0,7000,30,85,7000,135,0,165,5,295,7000,560,330,7000,849,290,6999,7000,335,6999,350,0,0,1117,14
1869,1,2,4,1,0,0,93,0,203,32,0,281,1,0,90,8,0,228,3,0,86,0,0,0,13,2,88,2,0,4,2,0,7,1004,210,50,5,6999,7000,0,7000,180,0,7000,5,0,7000,5,170,7000,205,440,7000,460,7000,7000,7000,0,135,299,465,6999,565,135,6999,305,0,0,1557,27
1870,2,11,2,2,0,14,42,10,195,50,52,364,8,0,87,1,2,506,1,0,62,1,0,21,0,0,0,0,0,0,0,0,0,1030,195,265,470,6999,495,15,145,15,0,215,5,100,7000,100,0,310,0,285,7000,290,550,7000,560,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2610,28
1871,1,0,0,3,0,39,12,0,320,15,0,132,1,0,444,6,0,399,1,0,172,0,0,0,0,0,0,0,0,0,1,0,68,688,7000,7000,0,6999,365,50,7000,55,50,7000,55,0,7000,10,95,7000,95,330,7000,345,7000,7000,7000,7000,7000,6999,7000,6999,7000,235,6999,305,0,0,2173,42
1872,2,45,3,0,0,0,55,0,335,18,0,301,0,0,0,6,0,259,1,0,251,2,0,121,2,0,29,2,0,1,0,0,0,1538,130,200,7000,6999,7000,0,7000,5,0,7000,5,7000,7000,7000,5,7000,130,0,7000,10,5,7000,130,5,7000,404,775,6999,875,7000,6999,7000,0,0,1924,27
1873,2,52,0,0,0,0,50,0,615,3,0,95,4,0,25,3,0,54,5,0,673,0,0,0,0,0,0,0,0,0,0,0,0,1563,125,7000,7000,6999,7000,65,7000,65,0,7000,5,110,7000,115,150,7000,150,0,7000,25,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2953,26
1874,1,0,2,3,0,54,16,0,450,25,0,130,1,0,575,5,0,338,1,0,224,0,0,0,0,0,0,0,0,0,1,0,45,653,7000,475,0,6999,150,50,7000,50,50,7000,50,0,7000,5,180,7000,180,365,7000,370,7000,7000,7000,7000,7000,6999,7000,6999,7000,150,6999,150,0,0,2588,43
1875,1,2,16,3,0,15,75,2,679,11,0,80,4,0,459,3,0,207,1,0,541,1,0,157,1,0,9,0,0,0,0,0,0,482,370,30,5,6999,300,0,715,5,155,7000,155,165,7000,165,410,7000,415,0,7000,5,135,7000,135,720,7000,744,7000,6999,7000,7000,6999,7000,0,0,3284,32
1876,2,43,2,0,0,0,17,24,330,19,2,277,7,0,324,6,0,106,1,0,487,1,0,128,1,0,32,1,0,0,0,0,0,1248,125,575,7000,6999,7000,220,375,225,0,650,20,0,7000,5,125,7000,135,0,7000,5,100,7000,110,155,7000,154,155,6999,7000,7000,6999,7000,0,0,2504,34
1877,0,6,0,0,0,0,4,0,112,25,0,123,1,0,27,2,0,322,2,0,114,2,0,18,1,0,16,0,0,0,0,0,0,148,0,7000,7000,6999,7000,245,7000,250,10,7000,10,245,7000,290,0,7000,10,95,7000,100,165,7000,165,45,7000,49,7000,6999,7000,7000,6999,7000,0,0,2042,21
1878,2,30,0,0,0,0,57,0,338,7,0,162,4,0,10,0,0,0,3,0,255,0,0,0,0,0,0,0,0,0,0,0,0,865,230,7000,7000,6999,7000,55,7000,55,0,7000,0,160,7000,215,7000,7000,7000,0,7000,0,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2536,24
1879,0,27,0,1,0,1,42,0,154,10,0,121,8,0,59,4,0,63,3,0,72,3,0,23,1,0,0,1,0,0,1,0,0,379,0,7000,755,6999,1240,130,7000,145,5,7000,345,5,7000,185,5,7000,295,5,7000,105,5,7000,340,5,7000,6999,5,6999,7000,5,6999,7000,0,0,917,12
1880,1,0,4,0,0,0,81,0,682,49,0,430,6,0,1421,3,0,858,10,0,163,2,0,646,1,0,75,1,0,31,2,0,6,870,7000,495,7000,6999,7000,5,7000,55,65,7000,70,55,7000,55,385,7000,390,450,7000,480,0,7000,0,210,7000,219,590,6999,660,845,6999,905,0,0,3311,40
1881,1,0,21,2,0,11,53,1,764,14,0,172,8,0,670,4,0,380,1,0,527,1,0,74,0,0,0,0,0,0,0,0,0,504,7000,25,0,6999,600,0,810,0,165,7000,165,95,7000,95,305,7000,305,0,7000,0,455,7000,460,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3387,31
1882,2,12,2,10,1,9,31,13,293,37,14,213,22,8,125,2,3,558,1,0,83,1,0,18,1,0,4,0,0,0,0,0,0,1501,125,400,310,529,325,10,470,10,0,455,0,55,845,55,0,220,0,105,7000,105,330,7000,340,735,7000,734,7000,6999,7000,7000,6999,7000,0,0,2707,36
1883,0,34,0,0,0,0,2,0,7,14,0,36,1,0,279,15,0,141,2,0,75,2,0,1,0,0,0,0,0,0,1,0,0,230,0,7000,7000,6999,7000,245,7000,250,155,7000,155,0,7000,10,5,7000,10,55,7000,85,300,7000,355,7000,7000,6999,7000,6999,7000,155,6999,7000,0,0,2269,34
1884,0,9,0,1,0,42,5,0,360,51,0,446,46,0,215,2,0,244,0,0,0,1,0,986,3,0,41,2,0,29,0,0,0,477,0,7000,455,6999,500,95,7000,110,0,7000,20,0,7000,10,0,7000,40,7000,7000,7000,0,7000,0,0,7000,244,0,6999,250,7000,6999,7000,0,0,3127,30
1885,2,14,1,0,0,0,19,10,345,6,7,75,6,0,107,2,0,171,1,0,384,3,0,111,1,0,13,1,0,0,0,0,0,783,165,135,7000,6999,7000,55,715,60,0,570,20,0,7000,5,220,7000,275,0,7000,5,100,7000,105,245,7000,249,245,6999,7000,7000,6999,7000,0,0,2724,36
1886,0,100,1,3,0,50,3,0,396,77,1,912,80,0,774,10,0,667,2,0,30,0,0,0,0,0,0,1,0,0,4,0,98,822,0,1245,0,6999,630,0,7000,5,0,1225,135,0,7000,5,15,7000,310,1355,7000,1360,7000,7000,7000,7000,7000,6999,320,6999,7000,0,6999,340,0,0,2583,26
1887,1,0,1,1,0,0,1,0,575,68,0,530,12,0,138,5,0,755,6,0,78,6,0,5,3,0,31,1,0,3,2,0,2,808,7000,575,0,6999,7000,0,7000,5,50,7000,55,55,7000,55,110,7000,115,115,7000,180,115,7000,280,0,7000,349,500,6999,630,0,6999,440,0,0,3563,41
1888,0,126,1,0,0,0,23,0,285,4,0,235,1,0,90,1,0,10,12,0,795,8,0,290,3,0,104,0,0,0,0,0,0,485,0,320,7000,6999,7000,255,7000,255,130,7000,135,300,7000,300,675,7000,695,5,7000,75,5,7000,125,0,7000,14,7000,6999,7000,7000,6999,7000,0,0,2682,31
1889,0,32,2,0,0,0,21,0,169,28,0,260,1,0,420,10,0,241,4,0,211,5,0,76,2,0,46,1,0,0,2,0,23,402,0,30,7000,6999,7000,245,7000,250,25,7000,140,0,7000,5,5,7000,5,50,7000,55,195,7000,380,495,7000,529,560,6999,7000,395,6999,430,0,0,2043,35
1890,0,8,1,0,0,0,81,0,462,5,0,260,4,0,275,6,0,8,4,0,492,0,0,0,0,0,0,0,0,0,0,0,0,759,0,205,7000,6999,7000,0,7000,25,0,7000,5,0,7000,5,0,7000,195,0,7000,35,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2060,28
1891,2,20,1,0,0,0,6,38,514,5,4,81,3,0,5,1,5,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,125,535,7000,6999,7000,0,300,10,45,495,50,395,7000,540,0,125,5,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2344,26
1892,1,0,2,1,0,0,48,5,331,10,0,470,8,0,992,3,0,702,0,0,0,0,0,0,0,0,0,1,4,46,2,0,0,546,7000,925,25,6999,7000,0,1045,50,0,7000,5,0,7000,35,450,7000,450,7000,7000,7000,7000,7000,7000,7000,7000,6999,25,139,265,25,6999,7000,0,0,2495,27
1893,0,12,8,0,0,0,2,0,390,24,0,308,6,0,87,4,0,110,3,0,35,1,0,17,0,0,0,0,0,0,0,0,0,189,0,10,7000,6999,7000,0,7000,0,5,7000,5,45,7000,55,225,7000,240,300,7000,310,355,7000,385,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1943,26
1894,1,0,1,4,0,58,5,0,78,1,0,32,18,0,641,6,0,49,4,0,560,2,0,26,1,0,4,2,0,10,2,0,8,446,7000,695,0,6999,80,50,7000,50,215,7000,225,0,7000,20,55,7000,55,95,7000,100,235,7000,235,460,7000,479,390,6999,485,185,6999,195,0,0,2385,28
1895,1,1,7,0,0,0,68,0,320,33,0,226,8,0,1134,2,0,708,1,0,81,2,0,530,1,0,76,2,0,33,1,0,0,797,205,0,7000,6999,7000,15,7000,50,65,7000,170,55,7000,55,265,7000,265,550,7000,550,0,7000,0,135,7000,139,320,6999,420,1060,6999,7000,0,0,3239,36
1896,1,0,2,3,0,120,14,0,325,70,0,421,3,0,305,2,0,204,4,0,191,2,0,26,0,0,0,0,0,0,0,0,0,744,7000,445,0,6999,135,0,7000,0,5,7000,5,55,7000,60,365,7000,370,165,7000,165,440,7000,460,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2116,34
1897,0,118,0,1,1,45,11,0,382,9,0,116,7,0,48,5,0,260,3,0,182,1,0,65,0,0,0,0,0,0,2,0,11,373,0,7000,0,234,105,0,7000,5,0,7000,35,0,7000,195,180,7000,180,330,7000,330,380,7000,380,7000,7000,6999,7000,6999,7000,0,6999,145,0,0,2222,34
1898,2,18,2,0,0,0,28,1,175,23,1,208,3,0,100,1,0,270,1,0,75,1,0,35,2,0,10,5,0,98,0,0,0,1052,130,725,7000,6999,7000,60,1100,65,0,715,5,45,7000,50,5,7000,5,105,7000,105,175,7000,180,175,7000,244,135,6999,190,7000,6999,7000,0,0,2000,33
1899,0,2,2,0,0,0,32,0,211,30,0,261,3,0,56,2,0,507,3,0,111,3,0,62,2,0,19,0,0,0,0,0,0,339,0,30,7000,6999,7000,170,7000,280,15,7000,15,250,7000,265,0,7000,10,100,7000,105,175,7000,185,45,7000,49,7000,6999,7000,7000,6999,7000,0,0,2121,26
1900,0,5,228,1,0,3,3,0,1346,71,0,1065,20,0,80,6,0,44,4,0,2,1,0,0,0,0,0,1,0,0,1,0,0,660,0,0,250,6999,570,0,7000,0,0,7000,0,170,7000,180,100,7000,170,100,7000,470,100,7000,7000,7000,7000,6999,250,6999,7000,250,6999,7000,0,0,3344,49
1901,2,20,0,0,0,0,81,0,680,54,0,307,7,0,37,5,0,1125,5,0,156,4,0,87,6,0,27,1,0,0,0,0,0,1234,130,7000,7000,6999,7000,5,7000,5,5,7000,10,5,7000,5,0,7000,0,0,7000,0,55,7000,75,185,7000,194,790,6999,7000,7000,6999,7000,0,0,4090,37
1902,2,28,0,0,0,0,19,0,283,11,10,1322,10,1,201,12,0,1372,2,0,41,1,0,14,0,0,0,4,0,413,0,0,0,1830,130,7000,7000,6999,7000,160,7000,160,75,1585,80,0,750,5,0,7000,5,115,7000,115,170,7000,195,7000,7000,6999,135,6999,135,7000,6999,7000,0,0,2338,43
1903,1,1,42,1,0,0,35,0,520,10,0,122,1,0,364,6,0,660,2,0,29,2,0,81,0,0,0,1,0,10,2,0,0,1114,1230,25,0,6999,7000,5,7000,5,310,7000,310,0,7000,5,95,7000,95,425,7000,450,295,7000,300,7000,7000,6999,640,6999,735,0,6999,7000,0,0,2227,31
1904,0,13,1,1,0,58,5,0,440,55,0,456,30,0,297,2,0,300,0,0,0,1,0,1017,3,0,36,2,0,17,0,0,0,542,0,1020,395,6999,435,100,7000,110,0,7000,20,0,7000,50,0,7000,70,7000,7000,7000,0,7000,5,0,7000,354,0,6999,250,7000,6999,7000,0,0,2757,37
1905,1,0,0,0,0,0,5,0,30,4,0,147,2,0,479,2,0,131,1,0,81,1,0,29,0,0,0,0,0,0,0,0,0,386,7000,7000,7000,6999,7000,270,7000,275,50,7000,50,0,7000,0,110,7000,115,180,7000,195,245,7000,280,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2791,32
1906,0,54,0,0,0,0,69,0,428,11,0,421,2,0,43,5,0,896,6,0,113,1,0,10,0,0,0,0,0,0,0,0,0,845,0,7000,7000,6999,7000,320,7000,330,25,7000,25,225,7000,225,0,7000,0,160,7000,200,860,7000,870,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2756,44
1907,0,5,0,2,0,8,2,0,134,25,0,283,33,0,157,2,0,102,0,0,0,1,0,628,2,0,13,2,0,13,0,0,0,282,0,7000,295,6999,305,100,7000,105,0,7000,10,0,7000,15,0,7000,5,7000,7000,7000,0,7000,5,0,7000,209,0,6999,255,7000,6999,7000,0,0,3220,26
1908,1,0,0,1,0,0,1,0,636,41,0,605,8,0,221,1,0,318,3,0,322,1,0,116,1,0,18,3,0,30,2,0,23,640,7000,7000,0,6999,7000,0,7000,0,5,7000,5,470,7000,480,95,7000,95,280,7000,300,365,7000,365,495,7000,509,0,6999,235,0,6999,430,0,0,3005,38
1909,1,0,112,1,0,0,98,0,615,14,0,327,1,0,457,10,0,735,1,0,9,7,0,118,0,0,0,1,0,11,1,0,3,1512,7000,5,0,6999,7000,5,7000,5,595,7000,610,0,7000,0,110,7000,110,725,7000,790,380,7000,545,7000,7000,6999,685,6999,775,380,6999,480,0,0,1955,47
1910,0,46,0,0,0,0,43,0,439,15,0,356,4,0,430,18,0,187,6,0,306,4,0,55,0,0,0,1,0,0,3,0,28,502,0,7000,7000,6999,7000,120,7000,120,0,7000,100,0,7000,5,0,7000,5,65,7000,65,265,7000,335,7000,7000,6999,840,6999,7000,220,6999,475,0,0,2121,33
1911,0,190,0,2,0,20,10,0,301,13,0,308,5,0,182,2,0,269,6,0,594,1,0,11,0,0,0,0,0,0,1,0,0,450,0,7000,0,6999,280,0,7000,5,0,7000,5,0,7000,5,0,7000,140,135,7000,135,220,7000,225,7000,7000,6999,7000,6999,7000,160,6999,7000,0,0,3435,42
1912,1,0,3,1,0,0,8,0,144,3,0,22,1,0,291,4,0,289,4,0,44,2,0,25,1,0,0,3,0,14,2,0,0,426,7000,415,30,6999,7000,30,7000,225,30,7000,505,30,7000,30,30,7000,35,30,7000,190,30,7000,385,30,7000,6999,30,6999,395,30,6999,7000,0,0,2118,20
1913,2,25,0,0,0,0,52,20,801,1,0,0,2,0,0,0,0,0,5,0,993,4,0,6,0,0,0,0,0,0,0,0,0,1109,150,7000,7000,6999,7000,0,530,5,5,7000,7000,5,7000,7000,7000,7000,7000,5,7000,10,5,7000,595,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3155,32
1914,0,13,3,0,0,0,28,0,262,8,0,93,0,0,0,2,0,448,4,0,355,1,0,3,0,0,0,1,0,19,0,0,0,201,0,30,7000,6999,7000,0,7000,0,50,7000,50,7000,7000,7000,0,7000,0,105,7000,105,415,7000,435,7000,7000,6999,250,6999,260,7000,6999,7000,0,0,2347,29
1915,1,0,3,1,0,0,1,0,639,90,0,512,19,0,423,2,0,255,3,0,558,1,0,168,1,0,5,3,0,18,2,0,29,872,7000,395,0,6999,7000,0,7000,0,5,7000,5,335,7000,340,110,7000,110,180,7000,180,245,7000,260,1250,7000,1309,0,6999,820,0,6999,650,0,0,2710,38
1916,2,54,2,0,0,0,36,0,494,11,0,217,4,0,21,4,0,29,7,0,328,0,0,0,0,0,0,0,0,0,0,0,0,1334,170,285,7000,6999,7000,45,7000,45,0,7000,0,135,7000,140,155,7000,155,0,7000,0,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2388,24
1917,0,164,1,2,0,23,54,5,404,29,0,109,6,0,22,7,0,262,2,0,123,4,0,117,1,0,0,1,0,0,1,0,0,732,0,795,0,6999,415,0,470,5,0,7000,25,0,7000,30,0,7000,50,0,7000,75,0,7000,45,0,7000,6999,0,6999,7000,0,6999,7000,0,0,1840,31
1918,1,0,1,0,0,0,38,4,341,22,0,312,7,0,124,3,0,564,8,0,367,2,0,125,1,0,35,0,0,0,0,0,0,737,7000,190,7000,6999,7000,210,765,215,50,7000,50,50,7000,50,0,7000,5,90,7000,95,240,7000,245,330,7000,364,7000,6999,7000,7000,6999,7000,0,0,2067,35
1919,2,18,2,3,0,117,29,0,266,31,0,174,32,0,110,9,0,157,1,0,235,1,0,127,1,0,133,1,0,1,0,0,0,1013,125,375,145,6999,165,0,7000,0,0,7000,10,45,7000,45,70,7000,70,120,7000,120,115,7000,120,155,7000,164,550,6999,570,7000,6999,7000,0,0,2366,19
1920,2,22,2,0,1,0,37,12,320,40,13,246,3,0,7,3,1,42,7,0,226,0,1,26,0,1,0,0,1,0,0,1,0,1020,130,705,7000,9,7000,5,275,10,5,655,340,5,7000,130,280,10,300,5,7000,10,7000,10,135,7000,10,6999,7000,9,7000,7000,9,7000,0,0,1566,25
1921,2,5,0,0,2,38,2,0,36,3,0,119,1,0,118,1,0,178,1,0,433,1,0,90,1,0,0,1,0,0,0,0,0,216,0,7000,7000,4,125,245,7000,250,205,7000,210,40,7000,40,5,7000,5,0,7000,0,110,7000,110,165,7000,6999,165,6999,7000,7000,6999,7000,0,0,3429,36
1922,2,20,0,0,0,0,29,1,335,33,0,271,2,3,84,1,0,527,1,0,336,2,0,4,0,0,0,3,0,397,0,0,0,1392,130,7000,7000,6999,7000,65,1005,90,80,7000,80,0,620,10,0,7000,10,115,7000,115,510,7000,535,7000,7000,6999,135,6999,180,7000,6999,7000,0,0,2579,26
1923,2,18,3,0,0,0,17,5,118,9,0,73,10,0,130,1,0,1,1,0,317,6,0,36,0,0,0,0,0,0,0,0,0,387,125,200,7000,6999,7000,130,415,135,0,7000,10,0,7000,5,125,7000,145,0,7000,5,100,7000,100,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2099,32
1924,1,0,0,2,0,0,17,0,160,0,0,0,3,0,239,3,0,279,1,0,141,1,0,33,2,0,2,2,0,7,2,0,0,411,7000,7000,540,6999,7000,45,7000,50,7000,7000,7000,90,7000,90,0,7000,0,295,7000,300,700,7000,700,540,7000,704,540,6999,590,540,6999,7000,0,0,1698,32
1925,0,84,0,1,0,28,17,0,117,24,0,313,7,0,18,4,0,113,1,0,12,0,0,0,0,0,0,0,0,0,3,0,40,330,0,7000,390,6999,400,10,7000,10,0,7000,5,145,7000,150,150,7000,180,230,7000,250,7000,7000,7000,7000,7000,6999,7000,6999,7000,0,6999,140,0,0,1845,19
1926,0,38,1,0,1,0,1,0,367,14,0,371,3,0,50,5,0,97,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,134,0,350,7000,4,7000,0,7000,10,10,7000,10,250,7000,275,45,7000,55,165,7000,205,265,7000,7000,7000,7000,6999,7000,6999,7000,7000,4,7000,0,0,2400,30
1927,1,0,7,1,0,0,18,0,65,3,0,2,1,0,540,3,0,138,9,0,273,3,0,25,3,0,0,3,0,1,3,0,26,520,7000,165,0,6999,7000,0,7000,220,0,7000,275,0,7000,5,0,7000,360,0,7000,20,0,7000,235,0,7000,6999,0,6999,425,0,6999,565,0,0,2596,31
1928,0,12,0,1,0,61,6,0,528,58,0,551,70,0,368,2,0,240,0,0,0,1,0,1231,3,0,44,2,0,15,0,0,0,601,0,7000,485,6999,495,95,7000,105,0,7000,5,0,7000,10,0,7000,5,7000,7000,7000,0,7000,0,0,7000,204,0,6999,295,7000,6999,7000,0,0,3232,28
1929,2,25,0,1,5,531,7,30,825,15,32,575,1,0,69,0,0,0,2,1,828,1,0,632,3,0,25,0,0,0,0,0,0,1394,125,7000,130,389,130,0,245,5,0,445,10,45,7000,45,7000,7000,7000,0,925,5,115,7000,120,115,7000,384,7000,6999,7000,7000,6999,7000,0,0,3957,46
1930,1,0,1,1,0,0,32,3,159,1,0,275,4,0,682,3,0,524,1,0,2,0,0,0,0,0,0,1,2,25,2,0,0,322,7000,730,30,6999,7000,0,480,55,0,7000,0,0,7000,70,240,7000,245,335,7000,335,7000,7000,7000,7000,7000,6999,30,229,440,30,6999,7000,0,0,2779,28
1931,1,0,19,0,0,0,25,0,588,2,0,481,5,0,294,0,0,0,3,0,71,4,0,30,1,0,12,2,0,4,0,0,0,553,7000,20,7000,6999,7000,0,7000,0,0,7000,0,95,7000,100,7000,7000,7000,100,7000,280,95,7000,700,625,7000,644,505,6999,705,7000,6999,7000,0,0,2675,34
1932,2,8,1,3,0,36,0,0,0,11,21,193,27,1,86,1,0,267,1,0,375,4,0,109,0,0,0,0,0,0,0,0,0,508,125,225,135,6999,135,7000,7000,7000,230,385,230,235,725,290,115,7000,115,0,7000,0,0,7000,0,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2460,21
1933,0,2,0,1,0,0,13,0,121,10,0,92,1,0,217,2,0,110,3,0,73,1,0,0,1,0,0,0,0,0,0,0,0,195,0,7000,0,6999,7000,0,7000,10,95,7000,120,0,7000,35,95,7000,100,170,7000,175,190,7000,7000,0,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2007,29
1934,2,53,3,0,0,0,4,30,386,6,18,57,1,8,279,2,4,128,3,8,180,4,0,75,0,0,0,0,0,0,1,4,212,1649,130,550,7000,6999,7000,230,345,240,240,475,265,765,810,805,290,450,305,0,340,5,0,7000,65,7000,7000,6999,7000,6999,7000,5,129,5,0,0,2631,53
1935,0,24,2,1,0,55,35,0,344,15,0,240,7,0,306,3,0,284,0,0,0,0,0,0,0,0,0,1,0,13,1,0,9,544,0,985,370,6999,395,40,7000,40,165,7000,165,5,7000,5,95,7000,100,7000,7000,7000,7000,7000,7000,7000,7000,6999,250,6999,275,675,6999,805,0,0,1391,14
1936,0,59,1,1,0,7,2,0,51,6,0,360,1,0,15,1,0,31,1,0,0,43,23,576,11,0,267,3,0,398,1,0,2,485,0,610,360,6999,495,205,7000,235,160,7000,160,430,7000,460,465,7000,490,575,7000,7000,5,470,5,5,7000,4,0,6999,5,610,6999,630,0,0,2507,29
1937,0,34,0,0,0,0,18,0,164,13,0,340,2,0,15,2,0,694,7,0,51,2,0,11,0,0,0,0,0,0,0,0,0,553,0,7000,7000,6999,7000,255,7000,260,5,7000,5,170,7000,220,0,7000,0,95,7000,220,250,7000,275,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2579,36
1938,0,53,1,0,0,0,34,0,239,32,0,427,5,0,350,16,0,213,6,0,321,2,0,47,2,0,38,1,0,1,3,0,23,520,0,740,7000,6999,7000,240,7000,240,100,7000,110,0,7000,5,5,7000,5,65,7000,65,185,7000,340,730,7000,784,560,6999,650,225,6999,495,0,0,2072,29
1939,2,8,0,0,0,0,4,0,12,20,0,45,27,0,31,4,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,7000,7000,6999,7000,0,7000,20,0,7000,35,0,7000,110,0,7000,0,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1578,16
1940,2,39,1,0,1,0,77,0,776,51,0,221,9,0,10,4,0,1255,2,0,109,6,1,120,2,1,71,0,1,0,0,1,0,1202,155,875,7000,4,7000,5,7000,5,10,7000,25,10,7000,115,0,7000,0,0,7000,0,70,10,70,190,5,69,7000,4,7000,7000,4,7000,0,0,3932,36
1941,1,0,8,0,0,0,31,0,258,4,0,255,2,0,747,3,0,484,1,0,67,1,0,58,0,0,0,0,0,0,0,0,0,549,7000,5,7000,6999,7000,210,7000,210,55,7000,55,0,7000,0,95,7000,95,410,7000,460,500,7000,545,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2628,30
1942,2,15,2,0,0,0,79,45,342,11,1,266,2,0,4,1,0,410,2,0,216,1,0,60,4,0,185,1,0,6,0,0,0,1140,130,230,7000,6999,7000,35,370,65,0,1085,5,55,7000,75,5,7000,5,55,7000,115,250,7000,265,130,7000,134,520,6999,535,7000,6999,7000,0,0,2658,27
1943,2,8,0,0,3,41,20,18,486,36,5,96,3,0,117,3,1,149,1,0,496,1,0,257,1,1,88,0,1,1,0,1,1,583,125,7000,7000,129,450,0,430,5,0,700,5,30,7000,30,30,665,30,0,7000,15,110,7000,110,450,125,129,7000,124,275,7000,129,770,0,0,2854,31
1944,1,0,3,0,0,0,1,0,273,76,0,596,60,0,31,4,0,556,4,0,675,2,0,170,0,0,0,1,0,38,1,0,5,451,7000,155,7000,6999,7000,0,7000,0,0,7000,0,0,7000,85,0,7000,0,0,7000,110,0,7000,245,7000,7000,6999,440,6999,480,440,6999,505,0,0,3622,34
1945,2,10,0,0,3,38,10,10,493,36,4,152,4,0,111,2,0,179,1,0,535,1,0,260,1,1,38,0,1,1,0,1,1,576,125,7000,7000,129,400,0,265,5,0,325,5,25,7000,25,30,7000,30,0,7000,10,100,7000,100,405,130,139,7000,129,280,7000,129,550,0,0,3135,34
1946,1,0,0,0,0,0,24,0,361,3,0,491,4,0,63,3,0,13,1,0,37,4,0,48,2,0,26,1,0,0,1,0,0,500,7000,7000,7000,6999,7000,10,7000,10,10,7000,10,10,7000,130,10,7000,215,10,7000,345,10,7000,330,10,7000,329,10,6999,7000,10,6999,7000,0,0,2611,36
1947,1,0,18,1,0,0,15,0,121,7,0,16,1,0,791,3,0,231,13,0,511,3,0,24,5,0,5,2,0,0,3,0,71,832,7000,100,0,6999,7000,0,7000,240,0,7000,605,0,7000,5,0,7000,120,0,7000,10,0,7000,425,0,7000,364,0,6999,7000,0,6999,220,0,0,2627,26
1948,2,88,0,2,3,31,9,8,125,3,0,30,2,8,31,1,3,308,2,0,53,1,0,2,1,0,1,0,0,0,0,0,0,956,0,7000,315,439,440,230,240,230,0,7000,5,45,200,45,0,125,0,110,7000,115,355,7000,360,220,7000,319,7000,6999,7000,7000,6999,7000,0,0,2114,34
1949,2,15,2,0,0,0,37,3,265,7,0,66,7,0,96,2,0,172,1,0,323,1,0,113,1,0,18,1,0,0,0,0,0,795,125,155,7000,6999,7000,50,415,65,0,7000,205,5,7000,5,130,7000,180,0,7000,5,105,7000,105,175,7000,174,175,6999,7000,7000,6999,7000,0,0,2696,24
1950,0,111,5,3,0,35,19,0,190,32,0,157,2,0,297,4,0,150,3,0,44,1,0,17,1,0,28,0,0,0,2,0,1,468,0,30,0,6999,325,35,7000,40,145,7000,150,0,7000,15,195,7000,210,290,7000,315,295,7000,355,740,7000,769,7000,6999,7000,175,6999,620,0,0,1632,39
1951,0,88,7,3,0,34,36,0,293,24,0,219,1,0,336,5,0,229,2,0,45,1,0,15,1,0,11,0,0,0,4,0,1,520,0,20,0,6999,270,125,7000,130,135,7000,145,0,7000,15,160,7000,170,220,7000,255,350,7000,385,940,7000,984,7000,6999,7000,170,6999,470,0,0,1787,22
